"","eukprok","mag","Domain","Clade","Kingdom","Supergroup","Phylum","Class","Order","Family","Genus","Species","community","degree","MAG","classification"
"83","euk","Cluster_110","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Calanoida","Temoridae","Eurytemora","Eurytemora affinis",1,35,"SPO-SPSG-SRF-20-180-00_bin-59","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Calanoida;Temoridae;Eurytemora;Eurytemora affinis"
"84","euk","Cluster_110","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Calanoida","Temoridae","Eurytemora","Eurytemora affinis",1,35,"SPO-all-SRF-20-180-00_bin-23","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Calanoida;Temoridae;Eurytemora;Eurytemora affinis"
"85","euk","Cluster_110","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Calanoida","Temoridae","Eurytemora","Eurytemora affinis",1,35,"MS-all-SRF-180-2000-00_bin-8","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Calanoida;Temoridae;Eurytemora;Eurytemora affinis"
"86","euk","Cluster_110","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Hexanauplia","Calanoida","Temoridae","Eurytemora","Eurytemora affinis",1,35,"MS-all-SRF-20-180-00_bin-58","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Hexanauplia;Calanoida;Temoridae;Eurytemora;Eurytemora affinis"
"87","euk","Cluster_82","Eukaryota","Sar",".","-","-","-","-","-",".","-",4,80,"SPO-all-SRF-0-8-5-00_bin-561","Eukaryota;Sar;.;-;-;-;-;-;.;-"
"88","euk","Cluster_82","Eukaryota","Sar",".","-","-","-","-","-",".","-",4,80,"SAO-all-SRF-0-8-5-00_bin-59","Eukaryota;Sar;.;-;-;-;-;-;.;-"
"89","euk","Cluster_82","Eukaryota","Sar",".","-","-","-","-","-",".","-",4,80,"SPO-all-DCM-0-8-5-00_bin-501","Eukaryota;Sar;.;-;-;-;-;-;.;-"
"90","euk","Cluster_82","Eukaryota","Sar",".","-","-","-","-","-",".","-",4,80,"SAO-all-DCM-0-8-5-00_bin-481","Eukaryota;Sar;.;-;-;-;-;-;.;-"
"91","euk","Cluster_82","Eukaryota","Sar",".","-","-","-","-","-",".","-",4,80,"NAO-all-SRF-0-8-5-00_bin-380","Eukaryota;Sar;.;-;-;-;-;-;.;-"
"92","euk","Cluster_82","Eukaryota","Sar",".","-","-","-","-","-",".","-",4,80,"MS-all-DCM-0-8-5-00_bin-224","Eukaryota;Sar;.;-;-;-;-;-;.;-"
"93","euk","Cluster_82","Eukaryota","Sar",".","-","-","-","-","-",".","-",4,80,"MS-all-SRF-0-8-5-00_bin-582","Eukaryota;Sar;.;-;-;-;-;-;.;-"
"94","euk","Cluster_47","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Insecta","-","-",".","-",1,25,"IO-all-DCM-20-180-00_bin-103","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Insecta;-;-;.;-"
"95","euk","Cluster_47","Eukaryota","Opisthokonta","Metazoa","Metazoa","Arthropoda","Insecta","-","-",".","-",1,25,"NPO-all-DCM-20-180-00_bin-73","Eukaryota;Opisthokonta;Metazoa;Metazoa;Arthropoda;Insecta;-;-;.;-"
