"","Predicted.trophic.mode","KEGG_ID_NUM","summed","total","Ratio","ProbSuccess"
"407","Heterotroph","K02714",5,211,0.023696682464455,0.023696682464455
"408","Heterotroph","K02716",10,211,0.0473933649289099,0.0473933649289099
"409","Heterotroph","K02717",2,211,0.00947867298578199,0.00947867298578199
"410","Heterotroph","K02719",6,211,0.028436018957346,0.028436018957346
"411","Heterotroph","K02720",2,211,0.00947867298578199,0.00947867298578199
"412","Heterotroph","K02723",4,211,0.018957345971564,0.018957345971564
"413","Heterotroph","K02725",191,211,0.90521327014218,0.90521327014218
"414","Heterotroph","K02726",186,211,0.881516587677725,0.881516587677725
"415","Heterotroph","K02732",193,211,0.914691943127962,0.914691943127962
"416","Heterotroph","K02734",193,211,0.914691943127962,0.914691943127962
"417","Heterotroph","K02736",197,211,0.933649289099526,0.933649289099526
"418","Heterotroph","K02805",4,211,0.018957345971564,0.018957345971564
"419","Heterotroph","K02836",20,211,0.0947867298578199,0.0947867298578199
"420","Heterotroph","K02837",7,211,0.033175355450237,0.033175355450237
"421","Heterotroph","K02838",153,211,0.725118483412322,0.725118483412322
"422","Heterotroph","K02857",59,211,0.279620853080569,0.279620853080569
"423","Heterotroph","K02864",99,211,0.469194312796209,0.469194312796209
"424","Heterotroph","K02866",198,211,0.938388625592417,0.938388625592417
"425","Heterotroph","K02867",156,211,0.739336492890995,0.739336492890995
"426","Heterotroph","K02873",198,211,0.938388625592417,0.938388625592417
"427","Heterotroph","K02876",178,211,0.843601895734597,0.843601895734597
"428","Heterotroph","K02877",198,211,0.938388625592417,0.938388625592417
"429","Heterotroph","K02879",171,211,0.81042654028436,0.81042654028436
"430","Heterotroph","K02882",186,211,0.881516587677725,0.881516587677725
"431","Heterotroph","K02883",190,211,0.900473933649289,0.900473933649289
"432","Heterotroph","K02885",200,211,0.947867298578199,0.947867298578199
"433","Heterotroph","K02889",187,211,0.886255924170616,0.886255924170616
"434","Heterotroph","K02898",186,211,0.881516587677725,0.881516587677725
"435","Heterotroph","K02901",195,211,0.924170616113744,0.924170616113744
"436","Heterotroph","K02902",174,211,0.824644549763033,0.824644549763033
"437","Heterotroph","K02903",168,211,0.796208530805687,0.796208530805687
"438","Heterotroph","K02904",37,211,0.175355450236967,0.175355450236967
"439","Heterotroph","K02906",187,211,0.886255924170616,0.886255924170616
"440","Heterotroph","K02909",19,211,0.0900473933649289,0.0900473933649289
"441","Heterotroph","K02910",191,211,0.90521327014218,0.90521327014218
"442","Heterotroph","K02912",183,211,0.867298578199052,0.867298578199052
"443","Heterotroph","K02917",189,211,0.895734597156398,0.895734597156398
"444","Heterotroph","K02929",173,211,0.819905213270142,0.819905213270142
"445","Heterotroph","K02930",204,211,0.966824644549763,0.966824644549763
"446","Heterotroph","K02936",202,211,0.957345971563981,0.957345971563981
"447","Heterotroph","K02938",191,211,0.90521327014218,0.90521327014218
"448","Heterotroph","K02942",190,211,0.900473933649289,0.900473933649289
"449","Heterotroph","K02945",18,211,0.0853080568720379,0.0853080568720379
"450","Heterotroph","K02947",104,211,0.492890995260663,0.492890995260663
"451","Heterotroph","K02950",101,211,0.478672985781991,0.478672985781991
"452","Heterotroph","K02951",194,211,0.919431279620853,0.919431279620853
"453","Heterotroph","K02955",191,211,0.90521327014218,0.90521327014218
"454","Heterotroph","K02958",188,211,0.890995260663507,0.890995260663507
"455","Heterotroph","K02962",191,211,0.90521327014218,0.90521327014218
"456","Heterotroph","K02964",187,211,0.886255924170616,0.886255924170616
"457","Heterotroph","K02965",8,211,0.037914691943128,0.037914691943128
"458","Heterotroph","K02968",9,211,0.042654028436019,0.042654028436019
"459","Heterotroph","K02974",201,211,0.95260663507109,0.95260663507109
"460","Heterotroph","K02976",191,211,0.90521327014218,0.90521327014218
"461","Heterotroph","K02985",198,211,0.938388625592417,0.938388625592417
"462","Heterotroph","K02987",197,211,0.933649289099526,0.933649289099526
"463","Heterotroph","K02996",166,211,0.786729857819905,0.786729857819905
"464","Heterotroph","K02998",192,211,0.909952606635071,0.909952606635071
"465","Heterotroph","K03018",135,211,0.639810426540284,0.639810426540284
"466","Heterotroph","K03027",177,211,0.838862559241706,0.838862559241706
"467","Heterotroph","K03028",198,211,0.938388625592417,0.938388625592417
"468","Heterotroph","K03029",197,211,0.933649289099526,0.933649289099526
"469","Heterotroph","K03030",192,211,0.909952606635071,0.909952606635071
"470","Heterotroph","K03032",201,211,0.95260663507109,0.95260663507109
"471","Heterotroph","K03035",187,211,0.886255924170616,0.886255924170616
"472","Heterotroph","K03037",188,211,0.890995260663507,0.890995260663507
"473","Heterotroph","K03039",190,211,0.900473933649289,0.900473933649289
"474","Heterotroph","K03046",9,211,0.042654028436019,0.042654028436019
"475","Heterotroph","K03060",8,211,0.037914691943128,0.037914691943128
"476","Heterotroph","K03063",185,211,0.876777251184834,0.876777251184834
"477","Heterotroph","K03065",191,211,0.90521327014218,0.90521327014218
"478","Heterotroph","K03070",11,211,0.0521327014218009,0.0521327014218009
"479","Heterotroph","K03079",1,211,0.004739336492891,0.004739336492891
"480","Heterotroph","K03092",12,211,0.0568720379146919,0.0568720379146919
"481","Heterotroph","K03094",207,211,0.981042654028436,0.981042654028436
"482","Heterotroph","K03099",105,211,0.497630331753554,0.497630331753554
"483","Heterotroph","K03100",12,211,0.0568720379146919,0.0568720379146919
"484","Heterotroph","K03101",15,211,0.0710900473933649,0.0710900473933649
"485","Heterotroph","K03106",183,211,0.867298578199052,0.867298578199052
"486","Heterotroph","K03110",5,211,0.023696682464455,0.023696682464455
"487","Heterotroph","K03116",5,211,0.023696682464455,0.023696682464455
"488","Heterotroph","K03119",9,211,0.042654028436019,0.042654028436019
"489","Heterotroph","K03120",191,211,0.90521327014218,0.90521327014218
"490","Heterotroph","K03131",157,211,0.744075829383886,0.744075829383886
"491","Heterotroph","K03142",160,211,0.758293838862559,0.758293838862559
"492","Heterotroph","K03146",21,211,0.0995260663507109,0.0995260663507109
"493","Heterotroph","K03147",3,211,0.014218009478673,0.014218009478673
"494","Heterotroph","K03150",5,211,0.023696682464455,0.023696682464455
"495","Heterotroph","K03151",6,211,0.028436018957346,0.028436018957346
"496","Heterotroph","K03153",0,211,0,0
"497","Heterotroph","K03163",188,211,0.890995260663507,0.890995260663507
"498","Heterotroph","K03164",176,211,0.834123222748815,0.834123222748815
"499","Heterotroph","K03168",6,211,0.028436018957346,0.028436018957346
"500","Heterotroph","K03217",138,211,0.654028436018957,0.654028436018957
"501","Heterotroph","K03234",193,211,0.914691943127962,0.914691943127962
"502","Heterotroph","K03235",82,211,0.388625592417062,0.388625592417062
"503","Heterotroph","K03243",198,211,0.938388625592417,0.938388625592417
"504","Heterotroph","K03245",160,211,0.758293838862559,0.758293838862559
"505","Heterotroph","K03248",175,211,0.829383886255924,0.829383886255924
"506","Heterotroph","K03253",169,211,0.800947867298578,0.800947867298578
"507","Heterotroph","K03259",205,211,0.971563981042654,0.971563981042654
"508","Heterotroph","K03260",186,211,0.881516587677725,0.881516587677725
"509","Heterotroph","K03262",199,211,0.943127962085308,0.943127962085308
"510","Heterotroph","K03265",196,211,0.928909952606635,0.928909952606635
"511","Heterotroph","K03283",190,211,0.900473933649289,0.900473933649289
"512","Heterotroph","K03286",22,211,0.104265402843602,0.104265402843602
"513","Heterotroph","K03292",22,211,0.104265402843602,0.104265402843602
"514","Heterotroph","K03301",37,211,0.175355450236967,0.175355450236967
"515","Heterotroph","K03317",19,211,0.0900473933649289,0.0900473933649289
"516","Heterotroph","K03319",4,211,0.018957345971564,0.018957345971564
"517","Heterotroph","K03320",161,211,0.76303317535545,0.76303317535545
"518","Heterotroph","K03324",4,211,0.018957345971564,0.018957345971564
"519","Heterotroph","K03331",70,211,0.33175355450237,0.33175355450237
"520","Heterotroph","K03332",6,211,0.028436018957346,0.028436018957346
"521","Heterotroph","K03335",11,211,0.0521327014218009,0.0521327014218009
"522","Heterotroph","K03365",35,211,0.165876777251185,0.165876777251185
"523","Heterotroph","K03366",2,211,0.00947867298578199,0.00947867298578199
"524","Heterotroph","K03386",175,211,0.829383886255924,0.829383886255924
"525","Heterotroph","K03392",119,211,0.563981042654028,0.563981042654028
"526","Heterotroph","K03403",3,211,0.014218009478673,0.014218009478673
"527","Heterotroph","K03404",3,211,0.014218009478673,0.014218009478673
"528","Heterotroph","K03405",4,211,0.018957345971564,0.018957345971564
"529","Heterotroph","K03406",18,211,0.0853080568720379,0.0853080568720379
"530","Heterotroph","K03412",3,211,0.014218009478673,0.014218009478673
"531","Heterotroph","K03414",9,211,0.042654028436019,0.042654028436019
"532","Heterotroph","K03415",8,211,0.037914691943128,0.037914691943128
"533","Heterotroph","K03417",32,211,0.151658767772512,0.151658767772512
"534","Heterotroph","K03428",5,211,0.023696682464455,0.023696682464455
"535","Heterotroph","K03430",49,211,0.232227488151659,0.232227488151659
"536","Heterotroph","K03437",1,211,0.004739336492891,0.004739336492891
"537","Heterotroph","K03448",20,211,0.0947867298578199,0.0947867298578199
"538","Heterotroph","K03453",6,211,0.028436018957346,0.028436018957346
"539","Heterotroph","K03455",79,211,0.374407582938389,0.374407582938389
"540","Heterotroph","K03456",198,211,0.938388625592417,0.938388625592417
"541","Heterotroph","K03462",79,211,0.374407582938389,0.374407582938389
"542","Heterotroph","K03466",11,211,0.0521327014218009,0.0521327014218009
"543","Heterotroph","K03469",120,211,0.568720379146919,0.568720379146919
"544","Heterotroph","K03496",9,211,0.042654028436019,0.042654028436019
"545","Heterotroph","K03501",15,211,0.0710900473933649,0.0710900473933649
"546","Heterotroph","K03506",60,211,0.28436018957346,0.28436018957346
"547","Heterotroph","K03517",18,211,0.0853080568720379,0.0853080568720379
"548","Heterotroph","K03519",1,211,0.004739336492891,0.004739336492891
"549","Heterotroph","K03523",17,211,0.0805687203791469,0.0805687203791469
"550","Heterotroph","K03526",28,211,0.132701421800948,0.132701421800948
"551","Heterotroph","K03527",32,211,0.151658767772512,0.151658767772512
"552","Heterotroph","K03528",2,211,0.00947867298578199,0.00947867298578199
"553","Heterotroph","K03531",29,211,0.137440758293839,0.137440758293839
"554","Heterotroph","K03542",0,211,0,0
"555","Heterotroph","K03544",117,211,0.554502369668246,0.554502369668246
"556","Heterotroph","K03545",17,211,0.0805687203791469,0.0805687203791469
"557","Heterotroph","K03546",0,211,0,0
"558","Heterotroph","K03551",9,211,0.042654028436019,0.042654028436019
"559","Heterotroph","K03553",29,211,0.137440758293839,0.137440758293839
"560","Heterotroph","K03554",5,211,0.023696682464455,0.023696682464455
"561","Heterotroph","K03561",17,211,0.0805687203791469,0.0805687203791469
"562","Heterotroph","K03567",8,211,0.037914691943128,0.037914691943128
"563","Heterotroph","K03583",2,211,0.00947867298578199,0.00947867298578199
"564","Heterotroph","K03589",4,211,0.018957345971564,0.018957345971564
"565","Heterotroph","K03590",8,211,0.037914691943128,0.037914691943128
"566","Heterotroph","K03593",203,211,0.962085308056872,0.962085308056872
"567","Heterotroph","K03597",6,211,0.028436018957346,0.028436018957346
"568","Heterotroph","K03598",5,211,0.023696682464455,0.023696682464455
"569","Heterotroph","K03599",9,211,0.042654028436019,0.042654028436019
"570","Heterotroph","K03600",8,211,0.037914691943128,0.037914691943128
"571","Heterotroph","K03609",12,211,0.0568720379146919,0.0568720379146919
"572","Heterotroph","K03626",204,211,0.966824644549763,0.966824644549763
"573","Heterotroph","K03651",6,211,0.028436018957346,0.028436018957346
"574","Heterotroph","K03671",189,211,0.895734597156398,0.895734597156398
"575","Heterotroph","K03673",9,211,0.042654028436019,0.042654028436019
"576","Heterotroph","K03681",174,211,0.824644549763033,0.824644549763033
"577","Heterotroph","K03687",188,211,0.890995260663507,0.890995260663507
"578","Heterotroph","K03689",2,211,0.00947867298578199,0.00947867298578199
"579","Heterotroph","K03690",2,211,0.00947867298578199,0.00947867298578199
"580","Heterotroph","K03695",111,211,0.5260663507109,0.5260663507109
"581","Heterotroph","K03696",5,211,0.023696682464455,0.023696682464455
"582","Heterotroph","K03699",3,211,0.014218009478673,0.014218009478673
"583","Heterotroph","K03711",9,211,0.042654028436019,0.042654028436019
"584","Heterotroph","K03715",8,211,0.037914691943128,0.037914691943128
"585","Heterotroph","K03723",4,211,0.018957345971564,0.018957345971564
"586","Heterotroph","K03734",22,211,0.104265402843602,0.104265402843602
"587","Heterotroph","K03746",9,211,0.042654028436019,0.042654028436019
"588","Heterotroph","K03748",1,211,0.004739336492891,0.004739336492891
"589","Heterotroph","K03750",137,211,0.649289099526066,0.649289099526066
"590","Heterotroph","K03758",2,211,0.00947867298578199,0.00947867298578199
"591","Heterotroph","K03768",209,211,0.990521327014218,0.990521327014218
"592","Heterotroph","K03772",14,211,0.0663507109004739,0.0663507109004739
"593","Heterotroph","K03784",15,211,0.0710900473933649,0.0710900473933649
"594","Heterotroph","K03785",5,211,0.023696682464455,0.023696682464455
"595","Heterotroph","K03786",15,211,0.0710900473933649,0.0710900473933649
"596","Heterotroph","K03791",14,211,0.0663507109004739,0.0663507109004739
"597","Heterotroph","K03793",4,211,0.018957345971564,0.018957345971564
"598","Heterotroph","K03794",0,211,0,0
"599","Heterotroph","K03797",19,211,0.0900473933649289,0.0900473933649289
"600","Heterotroph","K03798",24,211,0.113744075829384,0.113744075829384
"601","Heterotroph","K03800",65,211,0.308056872037915,0.308056872037915
"602","Heterotroph","K03829",3,211,0.014218009478673,0.014218009478673
"603","Heterotroph","K03831",24,211,0.113744075829384,0.113744075829384
"604","Heterotroph","K03832",13,211,0.0616113744075829,0.0616113744075829
"605","Heterotroph","K03834",2,211,0.00947867298578199,0.00947867298578199
"606","Heterotroph","K03839",5,211,0.023696682464455,0.023696682464455
"607","Heterotroph","K03841",160,211,0.758293838862559,0.758293838862559
"608","Heterotroph","K03850",93,211,0.440758293838863,0.440758293838863
"609","Heterotroph","K03857",155,211,0.734597156398104,0.734597156398104
"610","Heterotroph","K03872",144,211,0.682464454976303,0.682464454976303
"611","Heterotroph","K03874",3,211,0.014218009478673,0.014218009478673
"612","Heterotroph","K03885",132,211,0.625592417061611,0.625592417061611
"613","Heterotroph","K03921",7,211,0.033175355450237,0.033175355450237
"614","Heterotroph","K03926",97,211,0.459715639810427,0.459715639810427
"615","Heterotroph","K03935",81,211,0.383886255924171,0.383886255924171
"616","Heterotroph","K03936",82,211,0.388625592417062,0.388625592417062
"617","Heterotroph","K03937",137,211,0.649289099526066,0.649289099526066
"618","Heterotroph","K03942",129,211,0.611374407582938,0.611374407582938
"619","Heterotroph","K03943",127,211,0.601895734597156,0.601895734597156
"620","Heterotroph","K03948",49,211,0.232227488151659,0.232227488151659
"621","Heterotroph","K03949",134,211,0.635071090047393,0.635071090047393
"622","Heterotroph","K03953",143,211,0.677725118483412,0.677725118483412
"623","Heterotroph","K03954",48,211,0.227488151658768,0.227488151658768
"624","Heterotroph","K03955",126,211,0.597156398104265,0.597156398104265
"625","Heterotroph","K03959",56,211,0.265402843601896,0.265402843601896
"626","Heterotroph","K03963",105,211,0.497630331753554,0.497630331753554
"627","Heterotroph","K03965",128,211,0.606635071090047,0.606635071090047
"628","Heterotroph","K03966",92,211,0.436018957345972,0.436018957345972
"629","Heterotroph","K03969",15,211,0.0710900473933649,0.0710900473933649
"630","Heterotroph","K03976",3,211,0.014218009478673,0.014218009478673
