"","Source_ID","Predicted.trophic.mode","Score"
"2456","SPO-all-SRF-5-20-00_bin-110","Mixotroph",86
"2457","SPO-all-SRF-5-20-00_bin-110","Phototroph",174
"2458","SPO-all-SRF-5-20-00_bin-111","Heterotroph",444
"2459","SPO-all-SRF-5-20-00_bin-111","Mixotroph",652
"2460","SPO-all-SRF-5-20-00_bin-111","Phototroph",704
"2461","SPO-all-SRF-5-20-00_bin-113","Heterotroph",161
"2462","SPO-all-SRF-5-20-00_bin-113","Mixotroph",75
"2463","SPO-all-SRF-5-20-00_bin-113","Phototroph",172
"2464","SPO-all-SRF-5-20-00_bin-118","Heterotroph",168
"2465","SPO-all-SRF-5-20-00_bin-118","Mixotroph",77
"2466","SPO-all-SRF-5-20-00_bin-118","Phototroph",168
"2467","SPO-all-SRF-5-20-00_bin-120","Heterotroph",358
"2468","SPO-all-SRF-5-20-00_bin-120","Mixotroph",408
"2469","SPO-all-SRF-5-20-00_bin-120","Phototroph",493
"2470","SPO-all-SRF-5-20-00_bin-13","Heterotroph",468
"2471","SPO-all-SRF-5-20-00_bin-13","Mixotroph",648
"2472","SPO-all-SRF-5-20-00_bin-13","Phototroph",707
"2473","SPO-all-SRF-5-20-00_bin-152","Heterotroph",148
"2474","SPO-all-SRF-5-20-00_bin-152","Mixotroph",64
"2475","SPO-all-SRF-5-20-00_bin-152","Phototroph",169
"2476","SPO-all-SRF-5-20-00_bin-176","Heterotroph",180
"2477","SPO-all-SRF-5-20-00_bin-176","Mixotroph",108
"2478","SPO-all-SRF-5-20-00_bin-176","Phototroph",218
"2479","SPO-all-SRF-5-20-00_bin-182","Heterotroph",276
"2480","SPO-all-SRF-5-20-00_bin-182","Mixotroph",151
"2481","SPO-all-SRF-5-20-00_bin-182","Phototroph",211
"2482","SPO-all-SRF-5-20-00_bin-20","Heterotroph",151
"2483","SPO-all-SRF-5-20-00_bin-20","Mixotroph",70
"2484","SPO-all-SRF-5-20-00_bin-20","Phototroph",180
"2485","SPO-all-SRF-5-20-00_bin-223","Heterotroph",148
"2486","SPO-all-SRF-5-20-00_bin-223","Mixotroph",60
"2487","SPO-all-SRF-5-20-00_bin-223","Phototroph",162
"2488","SPO-all-SRF-5-20-00_bin-55","Heterotroph",403
"2489","SPO-all-SRF-5-20-00_bin-55","Mixotroph",521
"2490","SPO-all-SRF-5-20-00_bin-55","Phototroph",588
"2491","SPO-all-SRF-5-20-00_bin-57","Heterotroph",147
"2492","SPO-all-SRF-5-20-00_bin-57","Mixotroph",63
"2493","SPO-all-SRF-5-20-00_bin-57","Phototroph",168
"2494","SPO-all-SRF-5-20-00_bin-77","Heterotroph",210
"2495","SPO-all-SRF-5-20-00_bin-77","Mixotroph",100
"2496","SPO-all-SRF-5-20-00_bin-77","Phototroph",201
"2497","SPO-CHIL-DCM-0-8-5-00_bin-39","Heterotroph",237
"2498","SPO-CHIL-DCM-0-8-5-00_bin-39","Mixotroph",242
"2499","SPO-CHIL-DCM-0-8-5-00_bin-39","Phototroph",378
"2500","SPO-CHIL-DCM-0-8-5-00_bin-46","Heterotroph",367
"2501","SPO-CHIL-DCM-0-8-5-00_bin-46","Mixotroph",481
"2502","SPO-CHIL-DCM-0-8-5-00_bin-46","Phototroph",676
"2503","SPO-CHIL-DCM-180-2000-00_bin-3","Heterotroph",150
"2504","SPO-CHIL-DCM-180-2000-00_bin-3","Mixotroph",64
"2505","SPO-CHIL-DCM-180-2000-00_bin-3","Phototroph",168
"2506","SPO-CHIL-DCM-20-180-00_bin-3","Heterotroph",345
"2507","SPO-CHIL-DCM-20-180-00_bin-3","Mixotroph",181
"2508","SPO-CHIL-DCM-20-180-00_bin-3","Phototroph",249
"2509","SPO-CHIL-MES-0-8-5-00_bin-22","Heterotroph",438
"2510","SPO-CHIL-MES-0-8-5-00_bin-22","Mixotroph",284
"2511","SPO-CHIL-MES-0-8-5-00_bin-22","Phototroph",362
"2512","SPO-CHIL-MES-0-8-5-00_bin-26","Heterotroph",202
"2513","SPO-CHIL-MES-0-8-5-00_bin-26","Mixotroph",116
"2514","SPO-CHIL-MES-0-8-5-00_bin-26","Phototroph",205
"2515","SPO-CHIL-SRF-0-8-5-00_bin-122","Heterotroph",429
"2516","SPO-CHIL-SRF-0-8-5-00_bin-122","Mixotroph",644
"2517","SPO-CHIL-SRF-0-8-5-00_bin-122","Phototroph",726
"2518","SPO-CHIL-SRF-0-8-5-00_bin-134","Heterotroph",366
"2519","SPO-CHIL-SRF-0-8-5-00_bin-134","Mixotroph",460
"2520","SPO-CHIL-SRF-0-8-5-00_bin-134","Phototroph",605
"2521","SPO-CHIL-SRF-0-8-5-00_bin-142","Heterotroph",198
"2522","SPO-CHIL-SRF-0-8-5-00_bin-142","Mixotroph",164
"2523","SPO-CHIL-SRF-0-8-5-00_bin-142","Phototroph",252
"2524","SPO-CHIL-SRF-0-8-5-00_bin-213","Heterotroph",438
"2525","SPO-CHIL-SRF-0-8-5-00_bin-213","Mixotroph",585
"2526","SPO-CHIL-SRF-0-8-5-00_bin-213","Phototroph",632
"2527","SPO-CHIL-SRF-0-8-5-00_bin-249","Heterotroph",409
"2528","SPO-CHIL-SRF-0-8-5-00_bin-249","Mixotroph",581
"2529","SPO-CHIL-SRF-0-8-5-00_bin-249","Phototroph",758
"2530","SPO-CHIL-SRF-0-8-5-00_bin-39","Heterotroph",395
"2531","SPO-CHIL-SRF-0-8-5-00_bin-39","Mixotroph",553
"2532","SPO-CHIL-SRF-0-8-5-00_bin-39","Phototroph",748
"2533","SPO-CHIL-SRF-180-2000-00_bin-2","Heterotroph",449
"2534","SPO-CHIL-SRF-180-2000-00_bin-2","Mixotroph",619
"2535","SPO-CHIL-SRF-180-2000-00_bin-2","Phototroph",780
"2536","SPO-CHIL-SRF-180-2000-00_bin-20","Heterotroph",236
"2537","SPO-CHIL-SRF-180-2000-00_bin-20","Mixotroph",108
"2538","SPO-CHIL-SRF-180-2000-00_bin-20","Phototroph",190
"2539","SPO-CHIL-SRF-180-2000-00_bin-21","Heterotroph",147
"2540","SPO-CHIL-SRF-180-2000-00_bin-21","Mixotroph",63
"2541","SPO-CHIL-SRF-180-2000-00_bin-21","Phototroph",168
"2542","SPO-CHIL-SRF-180-2000-00_bin-57","Heterotroph",315
"2543","SPO-CHIL-SRF-180-2000-00_bin-57","Mixotroph",200
"2544","SPO-CHIL-SRF-180-2000-00_bin-57","Phototroph",259
"2545","SPO-CHIL-SRF-20-180-00_bin-16","Heterotroph",288
"2546","SPO-CHIL-SRF-20-180-00_bin-16","Mixotroph",163
"2547","SPO-CHIL-SRF-20-180-00_bin-16","Phototroph",241
"2548","SPO-CHIL-SRF-20-180-00_bin-27","Heterotroph",158
"2549","SPO-CHIL-SRF-20-180-00_bin-27","Mixotroph",68
"2550","SPO-CHIL-SRF-20-180-00_bin-27","Phototroph",166
"2551","SPO-CHIL-SRF-20-180-00_bin-30","Heterotroph",199
"2552","SPO-CHIL-SRF-20-180-00_bin-30","Mixotroph",93
"2553","SPO-CHIL-SRF-20-180-00_bin-30","Phototroph",181
"2554","SPO-CHIL-SRF-20-180-00_bin-8","Heterotroph",211
"2555","SPO-CHIL-SRF-20-180-00_bin-8","Mixotroph",93
"2556","SPO-CHIL-SRF-20-180-00_bin-8","Phototroph",162
"2557","SPO-PEOD-DCM-0-8-5-00_bin-41","Heterotroph",418
"2558","SPO-PEOD-DCM-0-8-5-00_bin-41","Mixotroph",602
"2559","SPO-PEOD-DCM-0-8-5-00_bin-41","Phototroph",665
"2560","SPO-PEOD-DCM-0-8-5-00_bin-54","Heterotroph",388
"2561","SPO-PEOD-DCM-0-8-5-00_bin-54","Mixotroph",249
"2562","SPO-PEOD-DCM-0-8-5-00_bin-54","Phototroph",311
"2563","SPO-PEOD-DCM-0-8-5-00_bin-80","Heterotroph",397
"2564","SPO-PEOD-DCM-0-8-5-00_bin-80","Mixotroph",547
"2565","SPO-PEOD-DCM-0-8-5-00_bin-80","Phototroph",741
"2566","SPO-PEOD-DCM-180-2000-00_bin-7","Heterotroph",148
"2567","SPO-PEOD-DCM-180-2000-00_bin-7","Mixotroph",64
"2568","SPO-PEOD-DCM-180-2000-00_bin-7","Phototroph",169
"2569","SPO-PEOD-DCM-180-2000-00_bin-9","Heterotroph",153
"2570","SPO-PEOD-DCM-180-2000-00_bin-9","Mixotroph",68
"2571","SPO-PEOD-DCM-180-2000-00_bin-9","Phototroph",173
"2572","SPO-PEOD-DCM-20-180-00_bin-18","Heterotroph",429
"2573","SPO-PEOD-DCM-20-180-00_bin-18","Mixotroph",229
"2574","SPO-PEOD-DCM-20-180-00_bin-18","Phototroph",223
"2575","SPO-PEOD-DCM-20-180-00_bin-4","Heterotroph",367
"2576","SPO-PEOD-DCM-20-180-00_bin-4","Mixotroph",193
"2577","SPO-PEOD-DCM-20-180-00_bin-4","Phototroph",235
"2578","SPO-PEOD-DCM-20-180-00_bin-9","Heterotroph",212
"2579","SPO-PEOD-DCM-20-180-00_bin-9","Mixotroph",98
"2580","SPO-PEOD-DCM-20-180-00_bin-9","Phototroph",175
"2581","SPO-PEOD-MES-0-8-5-00_bin-1","Heterotroph",445
"2582","SPO-PEOD-MES-0-8-5-00_bin-1","Mixotroph",286
"2583","SPO-PEOD-MES-0-8-5-00_bin-1","Phototroph",363
"2584","SPO-PEOD-MES-0-8-5-00_bin-17","Heterotroph",197
"2585","SPO-PEOD-MES-0-8-5-00_bin-17","Mixotroph",122
"2586","SPO-PEOD-MES-0-8-5-00_bin-17","Phototroph",216
"2587","SPO-PEOD-SRF-0-8-5-00_bin-27","Heterotroph",136
"2588","SPO-PEOD-SRF-0-8-5-00_bin-27","Mixotroph",171
"2589","SPO-PEOD-SRF-0-8-5-00_bin-27","Phototroph",283
"2590","SPO-PEOD-SRF-0-8-5-00_bin-91","Heterotroph",448
"2591","SPO-PEOD-SRF-0-8-5-00_bin-91","Mixotroph",664
"2592","SPO-PEOD-SRF-0-8-5-00_bin-91","Phototroph",725
"2593","SPO-PEOD-SRF-20-180-00_bin-1","Heterotroph",150
"2594","SPO-PEOD-SRF-20-180-00_bin-1","Mixotroph",59
"2595","SPO-PEOD-SRF-20-180-00_bin-1","Phototroph",157
"2596","SPO-PEOD-SRF-20-180-00_bin-12","Heterotroph",317
"2597","SPO-PEOD-SRF-20-180-00_bin-12","Mixotroph",171
"2598","SPO-PEOD-SRF-20-180-00_bin-12","Phototroph",175
"2599","SPO-PEOD-SRF-20-180-00_bin-14","Heterotroph",259
"2600","SPO-PEOD-SRF-20-180-00_bin-14","Mixotroph",126
"2601","SPO-PEOD-SRF-20-180-00_bin-14","Phototroph",187
"2602","SPO-PEOD-SRF-20-180-00_bin-15","Heterotroph",195
"2603","SPO-PEOD-SRF-20-180-00_bin-15","Mixotroph",99
"2604","SPO-PEOD-SRF-20-180-00_bin-15","Phototroph",201
"2605","SPO-PEOD-SRF-20-180-00_bin-18","Heterotroph",153
"2606","SPO-PEOD-SRF-20-180-00_bin-18","Mixotroph",61
"2607","SPO-PEOD-SRF-20-180-00_bin-18","Phototroph",165
"2608","SPO-PEOD-SRF-20-180-00_bin-25","Heterotroph",158
"2609","SPO-PEOD-SRF-20-180-00_bin-25","Mixotroph",71
"2610","SPO-PEOD-SRF-20-180-00_bin-25","Phototroph",171
"2611","SPO-PEOD-SRF-20-180-00_bin-32","Heterotroph",410
"2612","SPO-PEOD-SRF-20-180-00_bin-32","Mixotroph",218
"2613","SPO-PEOD-SRF-20-180-00_bin-32","Phototroph",228
"2614","SPO-PEOD-SRF-20-180-00_bin-35","Heterotroph",236
"2615","SPO-PEOD-SRF-20-180-00_bin-35","Mixotroph",129
"2616","SPO-PEOD-SRF-20-180-00_bin-35","Phototroph",215
"2617","SPO-PEOD-SRF-20-180-00_bin-45","Heterotroph",181
"2618","SPO-PEOD-SRF-20-180-00_bin-45","Mixotroph",79
"2619","SPO-PEOD-SRF-20-180-00_bin-45","Phototroph",177
"2620","SPO-PEOD-SRF-5-20-00_bin-37","Heterotroph",425
"2621","SPO-PEOD-SRF-5-20-00_bin-37","Mixotroph",586
"2622","SPO-PEOD-SRF-5-20-00_bin-37","Phototroph",645
"2623","SPO-PEOD-SRF-5-20-00_bin-8","Heterotroph",292
"2624","SPO-PEOD-SRF-5-20-00_bin-8","Mixotroph",298
"2625","SPO-PEOD-SRF-5-20-00_bin-8","Phototroph",390
"2626","SPO-SPSG-DCM-0-8-5-00_bin-150","Heterotroph",356
"2627","SPO-SPSG-DCM-0-8-5-00_bin-150","Mixotroph",443
"2628","SPO-SPSG-DCM-0-8-5-00_bin-150","Phototroph",516
"2629","SPO-SPSG-DCM-0-8-5-00_bin-172","Heterotroph",430
"2630","SPO-SPSG-DCM-0-8-5-00_bin-172","Mixotroph",634
"2631","SPO-SPSG-DCM-0-8-5-00_bin-172","Phototroph",668
"2632","SPO-SPSG-DCM-0-8-5-00_bin-173","Heterotroph",383
"2633","SPO-SPSG-DCM-0-8-5-00_bin-173","Mixotroph",539
"2634","SPO-SPSG-DCM-0-8-5-00_bin-173","Phototroph",725
"2635","SPO-SPSG-DCM-0-8-5-00_bin-224","Heterotroph",509
"2636","SPO-SPSG-DCM-0-8-5-00_bin-224","Mixotroph",335
"2637","SPO-SPSG-DCM-0-8-5-00_bin-224","Phototroph",409
"2638","SPO-SPSG-DCM-0-8-5-00_bin-88","Heterotroph",398
"2639","SPO-SPSG-DCM-0-8-5-00_bin-88","Mixotroph",522
"2640","SPO-SPSG-DCM-0-8-5-00_bin-88","Phototroph",570
"2641","SPO-SPSG-DCM-20-180-00_bin-1","Heterotroph",349
"2642","SPO-SPSG-DCM-20-180-00_bin-1","Mixotroph",189
"2643","SPO-SPSG-DCM-20-180-00_bin-1","Phototroph",245
"2644","SPO-SPSG-DCM-20-180-00_bin-14","Heterotroph",216
"2645","SPO-SPSG-DCM-20-180-00_bin-14","Mixotroph",95
"2646","SPO-SPSG-DCM-20-180-00_bin-14","Phototroph",171
"2647","SPO-SPSG-DCM-20-180-00_bin-2","Heterotroph",168
"2648","SPO-SPSG-DCM-20-180-00_bin-2","Mixotroph",76
"2649","SPO-SPSG-DCM-20-180-00_bin-2","Phototroph",178
"2650","SPO-SPSG-DCM-20-180-00_bin-23","Heterotroph",222
"2651","SPO-SPSG-DCM-20-180-00_bin-23","Mixotroph",110
"2652","SPO-SPSG-DCM-20-180-00_bin-23","Phototroph",207
"2653","SPO-SPSG-DCM-20-180-00_bin-25","Heterotroph",443
"2654","SPO-SPSG-DCM-20-180-00_bin-25","Mixotroph",237
"2655","SPO-SPSG-DCM-20-180-00_bin-25","Phototroph",234
"2656","SPO-SPSG-DCM-20-180-00_bin-30","Heterotroph",255
"2657","SPO-SPSG-DCM-20-180-00_bin-30","Mixotroph",126
"2658","SPO-SPSG-DCM-20-180-00_bin-30","Phototroph",213
"2659","SPO-SPSG-DCM-20-180-00_bin-32","Heterotroph",257
"2660","SPO-SPSG-DCM-20-180-00_bin-32","Mixotroph",129
"2661","SPO-SPSG-DCM-20-180-00_bin-32","Phototroph",211
"2662","SPO-SPSG-DCM-5-20-00_bin-1","Heterotroph",280
"2663","SPO-SPSG-DCM-5-20-00_bin-1","Mixotroph",296
"2664","SPO-SPSG-DCM-5-20-00_bin-1","Phototroph",372
"2665","SPO-SPSG-DCM-5-20-00_bin-33","Heterotroph",458
"2666","SPO-SPSG-DCM-5-20-00_bin-33","Mixotroph",666
"2667","SPO-SPSG-DCM-5-20-00_bin-33","Phototroph",727
"2668","SPO-SPSG-DCM-5-20-00_bin-40","Heterotroph",443
"2669","SPO-SPSG-DCM-5-20-00_bin-40","Mixotroph",610
"2670","SPO-SPSG-DCM-5-20-00_bin-40","Phototroph",679
"2671","SPO-SPSG-MES-0-8-5-00_bin-179","Heterotroph",499
"2672","SPO-SPSG-MES-0-8-5-00_bin-179","Mixotroph",337
"2673","SPO-SPSG-MES-0-8-5-00_bin-179","Phototroph",409
"2674","SPO-SPSG-MIX-0-8-5-00_bin-106","Heterotroph",424
"2675","SPO-SPSG-MIX-0-8-5-00_bin-106","Mixotroph",386
"2676","SPO-SPSG-MIX-0-8-5-00_bin-106","Phototroph",360
"2677","SPO-SPSG-MIX-0-8-5-00_bin-132","Heterotroph",410
"2678","SPO-SPSG-MIX-0-8-5-00_bin-132","Mixotroph",596
"2679","SPO-SPSG-MIX-0-8-5-00_bin-132","Phototroph",642
"2680","SPO-SPSG-SRF-0-8-5-00_bin-104","Heterotroph",430
"2681","SPO-SPSG-SRF-0-8-5-00_bin-104","Mixotroph",395
"2682","SPO-SPSG-SRF-0-8-5-00_bin-104","Phototroph",369
"2683","SPO-SPSG-SRF-0-8-5-00_bin-151","Heterotroph",378
"2684","SPO-SPSG-SRF-0-8-5-00_bin-151","Mixotroph",424
"2685","SPO-SPSG-SRF-0-8-5-00_bin-151","Phototroph",501
"2686","SPO-SPSG-SRF-0-8-5-00_bin-164","Heterotroph",168
"2687","SPO-SPSG-SRF-0-8-5-00_bin-164","Mixotroph",92
"2688","SPO-SPSG-SRF-0-8-5-00_bin-164","Phototroph",182
"2689","SPO-SPSG-SRF-0-8-5-00_bin-207","Heterotroph",455
"2690","SPO-SPSG-SRF-0-8-5-00_bin-207","Mixotroph",326
"2691","SPO-SPSG-SRF-0-8-5-00_bin-207","Phototroph",403
"2692","SPO-SPSG-SRF-0-8-5-00_bin-217","Heterotroph",248
"2693","SPO-SPSG-SRF-0-8-5-00_bin-217","Mixotroph",288
"2694","SPO-SPSG-SRF-0-8-5-00_bin-217","Phototroph",356
"2695","SPO-SPSG-SRF-0-8-5-00_bin-234","Heterotroph",441
"2696","SPO-SPSG-SRF-0-8-5-00_bin-234","Mixotroph",607
"2697","SPO-SPSG-SRF-0-8-5-00_bin-234","Phototroph",646
"2698","SPO-SPSG-SRF-0-8-5-00_bin-27","Heterotroph",422
"2699","SPO-SPSG-SRF-0-8-5-00_bin-27","Mixotroph",573
"2700","SPO-SPSG-SRF-0-8-5-00_bin-27","Phototroph",625
"2701","SPO-SPSG-SRF-0-8-5-00_bin-277","Heterotroph",436
"2702","SPO-SPSG-SRF-0-8-5-00_bin-277","Mixotroph",635
"2703","SPO-SPSG-SRF-0-8-5-00_bin-277","Phototroph",677
"2704","SPO-SPSG-SRF-0-8-5-00_bin-285","Heterotroph",510
"2705","SPO-SPSG-SRF-0-8-5-00_bin-285","Mixotroph",442
"2706","SPO-SPSG-SRF-0-8-5-00_bin-285","Phototroph",414
"2707","SPO-SPSG-SRF-0-8-5-00_bin-290","Heterotroph",375
"2708","SPO-SPSG-SRF-0-8-5-00_bin-290","Mixotroph",479
"2709","SPO-SPSG-SRF-0-8-5-00_bin-290","Phototroph",524
"2710","SPO-SPSG-SRF-0-8-5-00_bin-296","Heterotroph",192
"2711","SPO-SPSG-SRF-0-8-5-00_bin-296","Mixotroph",128
"2712","SPO-SPSG-SRF-0-8-5-00_bin-296","Phototroph",208
"2713","SPO-SPSG-SRF-0-8-5-00_bin-303","Heterotroph",238
"2714","SPO-SPSG-SRF-0-8-5-00_bin-303","Mixotroph",272
"2715","SPO-SPSG-SRF-0-8-5-00_bin-303","Phototroph",338
"2716","SPO-SPSG-SRF-0-8-5-00_bin-329","Heterotroph",321
"2717","SPO-SPSG-SRF-0-8-5-00_bin-329","Mixotroph",406
"2718","SPO-SPSG-SRF-0-8-5-00_bin-329","Phototroph",448
"2719","SPO-SPSG-SRF-0-8-5-00_bin-374","Heterotroph",274
"2720","SPO-SPSG-SRF-0-8-5-00_bin-374","Mixotroph",299
"2721","SPO-SPSG-SRF-0-8-5-00_bin-374","Phototroph",394
"2722","SPO-SPSG-SRF-0-8-5-00_bin-379","Heterotroph",270
"2723","SPO-SPSG-SRF-0-8-5-00_bin-379","Mixotroph",296
"2724","SPO-SPSG-SRF-0-8-5-00_bin-379","Phototroph",357
"2725","SPO-SPSG-SRF-0-8-5-00_bin-40","Heterotroph",236
"2726","SPO-SPSG-SRF-0-8-5-00_bin-40","Mixotroph",161
"2727","SPO-SPSG-SRF-0-8-5-00_bin-40","Phototroph",235
"2728","SPO-SPSG-SRF-0-8-5-00_bin-427","Heterotroph",382
"2729","SPO-SPSG-SRF-0-8-5-00_bin-427","Mixotroph",355
"2730","SPO-SPSG-SRF-0-8-5-00_bin-427","Phototroph",342
"2731","SPO-SPSG-SRF-0-8-5-00_bin-438","Heterotroph",153
"2732","SPO-SPSG-SRF-0-8-5-00_bin-438","Mixotroph",77
"2733","SPO-SPSG-SRF-0-8-5-00_bin-438","Phototroph",173
"2734","SPO-SPSG-SRF-0-8-5-00_bin-477","Heterotroph",154
"2735","SPO-SPSG-SRF-0-8-5-00_bin-477","Mixotroph",71
"2736","SPO-SPSG-SRF-0-8-5-00_bin-477","Phototroph",172
"2737","SPO-SPSG-SRF-0-8-5-00_bin-560","Heterotroph",366
"2738","SPO-SPSG-SRF-0-8-5-00_bin-560","Mixotroph",462
"2739","SPO-SPSG-SRF-0-8-5-00_bin-560","Phototroph",522
"2740","SPO-SPSG-SRF-0-8-5-00_bin-565","Heterotroph",308
"2741","SPO-SPSG-SRF-0-8-5-00_bin-565","Mixotroph",223
"2742","SPO-SPSG-SRF-0-8-5-00_bin-565","Phototroph",272
"2743","SPO-SPSG-SRF-0-8-5-00_bin-578","Heterotroph",340
"2744","SPO-SPSG-SRF-0-8-5-00_bin-578","Mixotroph",285
"2745","SPO-SPSG-SRF-0-8-5-00_bin-578","Phototroph",309
"2746","SPO-SPSG-SRF-0-8-5-00_bin-580","Heterotroph",445
"2747","SPO-SPSG-SRF-0-8-5-00_bin-580","Mixotroph",583
"2748","SPO-SPSG-SRF-0-8-5-00_bin-580","Phototroph",776
"2749","SPO-SPSG-SRF-0-8-5-00_bin-581","Heterotroph",360
"2750","SPO-SPSG-SRF-0-8-5-00_bin-581","Mixotroph",529
"2751","SPO-SPSG-SRF-0-8-5-00_bin-581","Phototroph",539
"2752","SPO-SPSG-SRF-0-8-5-00_bin-608","Heterotroph",414
"2753","SPO-SPSG-SRF-0-8-5-00_bin-608","Mixotroph",580
"2754","SPO-SPSG-SRF-0-8-5-00_bin-608","Phototroph",762
"2755","SPO-SPSG-SRF-0-8-5-00_bin-614","Heterotroph",224
"2756","SPO-SPSG-SRF-0-8-5-00_bin-614","Mixotroph",159
"2757","SPO-SPSG-SRF-0-8-5-00_bin-614","Phototroph",231
"2758","SPO-SPSG-SRF-0-8-5-00_bin-642","Heterotroph",369
"2759","SPO-SPSG-SRF-0-8-5-00_bin-642","Mixotroph",302
"2760","SPO-SPSG-SRF-0-8-5-00_bin-642","Phototroph",331
"2761","SPO-SPSG-SRF-0-8-5-00_bin-658","Heterotroph",442
"2762","SPO-SPSG-SRF-0-8-5-00_bin-658","Mixotroph",597
"2763","SPO-SPSG-SRF-0-8-5-00_bin-658","Phototroph",576
"2764","SPO-SPSG-SRF-0-8-5-00_bin-66","Heterotroph",169
"2765","SPO-SPSG-SRF-0-8-5-00_bin-66","Mixotroph",98
"2766","SPO-SPSG-SRF-0-8-5-00_bin-66","Phototroph",198
"2767","SPO-SPSG-SRF-0-8-5-00_bin-663","Heterotroph",405
"2768","SPO-SPSG-SRF-0-8-5-00_bin-663","Mixotroph",581
"2769","SPO-SPSG-SRF-0-8-5-00_bin-663","Phototroph",578
"2770","SPO-SPSG-SRF-0-8-5-00_bin-672","Heterotroph",244
"2771","SPO-SPSG-SRF-0-8-5-00_bin-672","Mixotroph",138
"2772","SPO-SPSG-SRF-0-8-5-00_bin-672","Phototroph",231
"2773","SPO-SPSG-SRF-0-8-5-00_bin-673","Heterotroph",447
"2774","SPO-SPSG-SRF-0-8-5-00_bin-673","Mixotroph",654
"2775","SPO-SPSG-SRF-0-8-5-00_bin-673","Phototroph",703
"2776","SPO-SPSG-SRF-0-8-5-00_bin-82","Heterotroph",416
"2777","SPO-SPSG-SRF-0-8-5-00_bin-82","Mixotroph",570
"2778","SPO-SPSG-SRF-0-8-5-00_bin-82","Phototroph",626
"2779","SPO-SPSG-SRF-180-2000-00_bin-1","Heterotroph",171
"2780","SPO-SPSG-SRF-180-2000-00_bin-1","Mixotroph",78
"2781","SPO-SPSG-SRF-180-2000-00_bin-1","Phototroph",171
"2782","SPO-SPSG-SRF-180-2000-00_bin-10","Heterotroph",405
"2783","SPO-SPSG-SRF-180-2000-00_bin-10","Mixotroph",279
"2784","SPO-SPSG-SRF-180-2000-00_bin-10","Phototroph",322
"2785","SPO-SPSG-SRF-180-2000-00_bin-113","Heterotroph",355
"2786","SPO-SPSG-SRF-180-2000-00_bin-113","Mixotroph",214
"2787","SPO-SPSG-SRF-180-2000-00_bin-113","Phototroph",216
"2788","SPO-SPSG-SRF-180-2000-00_bin-122","Heterotroph",228
"2789","SPO-SPSG-SRF-180-2000-00_bin-122","Mixotroph",111
"2790","SPO-SPSG-SRF-180-2000-00_bin-122","Phototroph",193
"2791","SPO-SPSG-SRF-180-2000-00_bin-129","Heterotroph",340
"2792","SPO-SPSG-SRF-180-2000-00_bin-129","Mixotroph",218
"2793","SPO-SPSG-SRF-180-2000-00_bin-129","Phototroph",267
"2794","SPO-SPSG-SRF-180-2000-00_bin-131","Heterotroph",290
"2795","SPO-SPSG-SRF-180-2000-00_bin-131","Mixotroph",163
"2796","SPO-SPSG-SRF-180-2000-00_bin-131","Phototroph",249
"2797","SPO-SPSG-SRF-180-2000-00_bin-136","Heterotroph",177
"2798","SPO-SPSG-SRF-180-2000-00_bin-136","Mixotroph",87
"2799","SPO-SPSG-SRF-180-2000-00_bin-136","Phototroph",175
"2800","SPO-SPSG-SRF-180-2000-00_bin-137","Heterotroph",147
"2801","SPO-SPSG-SRF-180-2000-00_bin-137","Mixotroph",62
"2802","SPO-SPSG-SRF-180-2000-00_bin-137","Phototroph",167
"2803","SPO-SPSG-SRF-180-2000-00_bin-159","Heterotroph",148
"2804","SPO-SPSG-SRF-180-2000-00_bin-159","Mixotroph",64
"2805","SPO-SPSG-SRF-180-2000-00_bin-159","Phototroph",167
"2806","SPO-SPSG-SRF-180-2000-00_bin-16","Heterotroph",156
"2807","SPO-SPSG-SRF-180-2000-00_bin-16","Mixotroph",71
"2808","SPO-SPSG-SRF-180-2000-00_bin-16","Phototroph",172
"2809","SPO-SPSG-SRF-180-2000-00_bin-164","Heterotroph",183
"2810","SPO-SPSG-SRF-180-2000-00_bin-164","Mixotroph",96
"2811","SPO-SPSG-SRF-180-2000-00_bin-164","Phototroph",179
"2812","SPO-SPSG-SRF-180-2000-00_bin-172","Heterotroph",278
"2813","SPO-SPSG-SRF-180-2000-00_bin-172","Mixotroph",169
"2814","SPO-SPSG-SRF-180-2000-00_bin-172","Phototroph",224
"2815","SPO-SPSG-SRF-180-2000-00_bin-187","Heterotroph",268
"2816","SPO-SPSG-SRF-180-2000-00_bin-187","Mixotroph",159
"2817","SPO-SPSG-SRF-180-2000-00_bin-187","Phototroph",237
"2818","SPO-SPSG-SRF-180-2000-00_bin-2","Heterotroph",201
"2819","SPO-SPSG-SRF-180-2000-00_bin-2","Mixotroph",98
"2820","SPO-SPSG-SRF-180-2000-00_bin-2","Phototroph",190
"2821","SPO-SPSG-SRF-180-2000-00_bin-203","Heterotroph",151
"2822","SPO-SPSG-SRF-180-2000-00_bin-203","Mixotroph",62
"2823","SPO-SPSG-SRF-180-2000-00_bin-203","Phototroph",166
"2824","SPO-SPSG-SRF-180-2000-00_bin-205","Heterotroph",549
"2825","SPO-SPSG-SRF-180-2000-00_bin-205","Mixotroph",277
"2826","SPO-SPSG-SRF-180-2000-00_bin-205","Phototroph",254
"2827","SPO-SPSG-SRF-180-2000-00_bin-207","Heterotroph",145
"2828","SPO-SPSG-SRF-180-2000-00_bin-207","Mixotroph",62
